simulacion_id,num_puertas,premio,eleccion_inicial,puerta_abierta,nueva_eleccion,estrategia,resultado
684,3,2,1,0,2,Cambiar,1
685,3,2,2,0,1,Cambiar,0
686,3,2,2,0,1,Cambiar,0
687,3,2,2,0,1,Cambiar,0
688,3,0,1,2,0,Cambiar,1
689,3,2,2,0,1,Cambiar,0
690,3,1,2,0,1,Cambiar,1
691,3,2,2,1,0,Cambiar,0
692,3,0,0,1,2,Cambiar,0
693,3,2,1,0,2,Cambiar,1
694,3,1,1,2,0,Cambiar,0
695,3,2,1,0,2,Cambiar,1
696,3,1,2,0,1,Cambiar,1
697,3,0,0,1,2,Cambiar,0
698,3,2,0,1,2,Cambiar,1
699,3,0,2,1,0,Cambiar,1
700,3,0,0,1,2,Cambiar,0
701,3,1,2,0,1,Cambiar,1
702,3,0,2,1,0,Cambiar,1
703,3,2,2,1,0,Cambiar,0
704,3,1,2,0,1,Cambiar,1
705,3,0,2,1,0,Cambiar,1
706,3,2,1,0,2,Cambiar,1
707,3,2,0,1,2,Cambiar,1
708,3,2,1,0,2,Cambiar,1
709,3,2,2,1,0,Cambiar,0
710,3,2,1,0,2,Cambiar,1
711,3,1,1,0,2,Cambiar,0
712,3,1,1,2,0,Cambiar,0
713,3,2,2,1,0,Cambiar,0
714,3,2,0,1,2,Cambiar,1
715,3,1,2,0,1,Cambiar,1
716,3,0,0,2,1,Cambiar,0
717,3,0,2,1,0,Cambiar,1
718,3,1,1,0,2,Cambiar,0
719,3,1,0,2,1,Cambiar,1
720,3,0,1,2,0,Cambiar,1
721,3,1,2,0,1,Cambiar,1
722,3,2,2,0,1,Cambiar,0
723,3,1,0,2,1,Cambiar,1
724,3,1,2,0,1,Cambiar,1
725,3,1,1,2,0,Cambiar,0
726,3,0,2,1,0,Cambiar,1
727,3,0,2,1,0,Cambiar,1
728,3,1,0,2,1,Cambiar,1
729,3,1,0,2,1,Cambiar,1
730,3,1,2,0,1,Cambiar,1
731,3,1,1,0,2,Cambiar,0
732,3,2,1,0,2,Cambiar,1
733,3,0,2,1,0,Cambiar,1
734,3,0,2,1,0,Cambiar,1
735,3,2,0,1,2,Cambiar,1
736,3,0,2,1,0,Cambiar,1
737,3,0,0,2,1,Cambiar,0
738,3,2,0,1,2,Cambiar,1
739,3,2,1,0,2,Cambiar,1
740,3,2,0,1,2,Cambiar,1
741,3,1,0,2,1,Cambiar,1
742,3,0,1,2,0,Cambiar,1
743,3,0,0,2,1,Cambiar,0
744,3,2,1,0,2,Cambiar,1
745,3,1,0,2,1,Cambiar,1
746,3,2,1,0,2,Cambiar,1
747,3,0,2,1,0,Cambiar,1
748,3,2,2,0,1,Cambiar,0
749,3,1,0,2,1,Cambiar,1
750,3,0,2,1,0,Cambiar,1
751,3,2,0,1,2,Cambiar,1
752,3,1,1,2,0,Cambiar,0
753,3,0,0,1,2,Cambiar,0
754,3,1,0,2,1,Cambiar,1
755,3,1,1,0,2,Cambiar,0
756,3,1,1,2,0,Cambiar,0
757,3,2,2,1,0,Cambiar,0
758,3,2,1,0,2,Cambiar,1
759,3,2,1,0,2,Cambiar,1
760,3,2,0,1,2,Cambiar,1
761,3,2,1,0,2,Cambiar,1
762,3,2,1,0,2,Cambiar,1
763,3,1,0,2,1,Cambiar,1
764,3,2,1,0,2,Cambiar,1
765,3,1,2,0,1,Cambiar,1
766,3,0,1,2,0,Cambiar,1
767,3,0,1,2,0,Cambiar,1
768,3,0,1,2,0,Cambiar,1
769,3,0,1,2,0,Cambiar,1
770,3,2,2,0,1,Cambiar,0
771,3,1,2,0,1,Cambiar,1
772,3,1,0,2,1,Cambiar,1
773,3,2,2,1,0,Cambiar,0
774,3,0,0,1,2,Cambiar,0
775,3,0,2,1,0,Cambiar,1
776,3,0,2,1,0,Cambiar,1
777,3,0,1,2,0,Cambiar,1
778,3,0,1,2,0,Cambiar,1
779,3,2,1,0,2,Cambiar,1
780,3,1,1,0,2,Cambiar,0
781,3,1,1,2,0,Cambiar,0
782,3,1,2,0,1,Cambiar,1
783,3,2,2,0,1,Cambiar,0
784,3,1,1,0,2,Cambiar,0
785,3,2,0,1,2,Cambiar,1
786,3,0,0,1,2,Cambiar,0
787,3,0,1,2,0,Cambiar,1
788,3,2,0,1,2,Cambiar,1
789,3,2,2,0,1,Cambiar,0
790,3,1,1,0,2,Cambiar,0
791,3,0,0,2,1,Cambiar,0
792,3,0,0,2,1,Cambiar,0
793,3,1,1,2,0,Cambiar,0
794,3,2,1,0,2,Cambiar,1
795,3,1,2,0,1,Cambiar,1
796,3,1,2,0,1,Cambiar,1
797,3,2,1,0,2,Cambiar,1
798,3,1,2,0,1,Cambiar,1
799,3,1,0,2,1,Cambiar,1
800,3,2,1,0,2,Cambiar,1
801,3,1,0,2,1,Cambiar,1
802,3,2,0,1,2,Cambiar,1
803,3,1,1,0,2,Cambiar,0
804,3,0,0,1,2,Cambiar,0
805,3,1,1,2,0,Cambiar,0
806,3,2,1,0,2,Cambiar,1
807,3,2,0,1,2,Cambiar,1
808,3,2,1,0,2,Cambiar,1
809,3,1,2,0,1,Cambiar,1
810,3,1,0,2,1,Cambiar,1
811,3,1,2,0,1,Cambiar,1
812,3,0,2,1,0,Cambiar,1
813,3,2,1,0,2,Cambiar,1
814,3,1,2,0,1,Cambiar,1
815,3,2,2,0,1,Cambiar,0
816,3,2,1,0,2,Cambiar,1
817,3,1,1,2,0,Cambiar,0
818,3,2,0,1,2,Cambiar,1
819,3,1,1,0,2,Cambiar,0
820,3,0,2,1,0,Cambiar,1
821,3,0,1,2,0,Cambiar,1
822,3,0,0,1,2,Cambiar,0
823,3,1,0,2,1,Cambiar,1
824,3,2,2,0,1,Cambiar,0
825,3,0,1,2,0,Cambiar,1
826,3,1,2,0,1,Cambiar,1
827,3,1,2,0,1,Cambiar,1
828,3,0,0,2,1,Cambiar,0
829,3,1,0,2,1,Cambiar,1
830,3,0,2,1,0,Cambiar,1
831,3,0,1,2,0,Cambiar,1
832,3,2,0,1,2,Cambiar,1
833,3,1,2,0,1,Cambiar,1
834,3,2,1,0,2,Cambiar,1
835,3,0,2,1,0,Cambiar,1
836,3,0,2,1,0,Cambiar,1
837,3,0,1,2,0,Cambiar,1
838,3,2,1,0,2,Cambiar,1
839,3,1,1,2,0,Cambiar,0
840,3,2,1,0,2,Cambiar,1
841,3,2,1,0,2,Cambiar,1
842,3,0,2,1,0,Cambiar,1
843,3,1,2,0,1,Cambiar,1
844,3,2,2,1,0,Cambiar,0
845,3,1,1,2,0,Cambiar,0
846,3,0,2,1,0,Cambiar,1
847,3,2,1,0,2,Cambiar,1
848,3,2,2,0,1,Cambiar,0
849,3,2,1,0,2,Cambiar,1
850,3,2,0,1,2,Cambiar,1
851,3,0,1,2,0,Cambiar,1
852,3,2,0,1,2,Cambiar,1
853,3,1,2,0,1,Cambiar,1
854,3,0,2,1,0,Cambiar,1
855,3,2,2,1,0,Cambiar,0
856,3,2,0,1,2,Cambiar,1
857,3,1,0,2,1,Cambiar,1
858,3,0,0,1,2,Cambiar,0
859,3,2,1,0,2,Cambiar,1
860,3,1,1,0,2,Cambiar,0
861,3,0,1,2,0,Cambiar,1
862,3,2,0,1,2,Cambiar,1
863,3,2,0,1,2,Cambiar,1
864,3,0,0,1,2,Cambiar,0
865,3,2,2,1,0,Cambiar,0
866,3,1,2,0,1,Cambiar,1
867,3,2,0,1,2,Cambiar,1
868,3,0,0,1,2,Cambiar,0
869,3,0,2,1,0,Cambiar,1
870,3,0,0,1,2,Cambiar,0
871,3,0,2,1,0,Cambiar,1
872,3,0,1,2,0,Cambiar,1
873,3,1,2,0,1,Cambiar,1
874,3,1,1,2,0,Cambiar,0
875,3,2,0,1,2,Cambiar,1
876,3,1,0,2,1,Cambiar,1
877,3,1,2,0,1,Cambiar,1
878,3,1,1,2,0,Cambiar,0
879,3,1,2,0,1,Cambiar,1
880,3,0,1,2,0,Cambiar,1
881,3,0,0,1,2,Cambiar,0
882,3,0,1,2,0,Cambiar,1
883,3,0,1,2,0,Cambiar,1
884,3,2,1,0,2,Cambiar,1
885,3,1,0,2,1,Cambiar,1
886,3,2,2,1,0,Cambiar,0
887,3,0,0,1,2,Cambiar,0
888,3,2,2,1,0,Cambiar,0
889,3,2,2,1,0,Cambiar,0
890,3,1,1,0,2,Cambiar,0
891,3,0,0,1,2,Cambiar,0
892,3,0,1,2,0,Cambiar,1
893,3,2,2,0,1,Cambiar,0
894,3,2,0,1,2,Cambiar,1
895,3,2,0,1,2,Cambiar,1
896,3,2,1,0,2,Cambiar,1
897,3,0,2,1,0,Cambiar,1
898,3,2,2,1,0,Cambiar,0
899,3,2,1,0,2,Cambiar,1
900,3,1,1,0,2,Cambiar,0
901,3,2,2,0,1,Cambiar,0
902,3,2,1,0,2,Cambiar,1
903,3,2,2,1,0,Cambiar,0
904,3,0,1,2,0,Cambiar,1
905,3,0,0,1,2,Cambiar,0
906,3,0,2,1,0,Cambiar,1
907,3,2,0,1,2,Cambiar,1
908,3,1,2,0,1,Cambiar,1
909,3,2,0,1,2,Cambiar,1
910,3,2,2,0,1,Cambiar,0
911,3,0,2,1,0,Cambiar,1
912,3,1,0,2,1,Cambiar,1
913,3,2,0,1,2,Cambiar,1
914,3,0,0,1,2,Cambiar,0
915,3,0,2,1,0,Cambiar,1
916,3,1,0,2,1,Cambiar,1
917,3,0,1,2,0,Cambiar,1
918,3,1,2,0,1,Cambiar,1
919,3,1,1,2,0,Cambiar,0
920,3,0,0,1,2,Cambiar,0
921,3,2,1,0,2,Cambiar,1
922,3,2,1,0,2,Cambiar,1
923,3,2,0,1,2,Cambiar,1
924,3,2,2,0,1,Cambiar,0
925,3,2,2,1,0,Cambiar,0
926,3,0,2,1,0,Cambiar,1
927,3,1,0,2,1,Cambiar,1
928,3,2,0,1,2,Cambiar,1
929,3,0,2,1,0,Cambiar,1
930,3,0,1,2,0,Cambiar,1
931,3,0,0,2,1,Cambiar,0
932,3,0,2,1,0,Cambiar,1
933,3,2,2,0,1,Cambiar,0
934,3,0,0,2,1,Cambiar,0
935,3,2,2,1,0,Cambiar,0
936,3,0,2,1,0,Cambiar,1
937,3,0,1,2,0,Cambiar,1
938,3,0,1,2,0,Cambiar,1
939,3,1,2,0,1,Cambiar,1
940,3,0,2,1,0,Cambiar,1
941,3,1,2,0,1,Cambiar,1
942,3,2,2,1,0,Cambiar,0
943,3,0,0,1,2,Cambiar,0
944,3,0,0,1,2,Cambiar,0
945,3,0,1,2,0,Cambiar,1
946,3,1,2,0,1,Cambiar,1
947,3,1,2,0,1,Cambiar,1
948,3,1,1,0,2,Cambiar,0
949,3,0,2,1,0,Cambiar,1
950,3,0,1,2,0,Cambiar,1
951,3,2,2,1,0,Cambiar,0
952,3,2,0,1,2,Cambiar,1
953,3,0,2,1,0,Cambiar,1
954,3,2,2,1,0,Cambiar,0
955,3,1,2,0,1,Cambiar,1
956,3,2,2,0,1,Cambiar,0
957,3,1,2,0,1,Cambiar,1
958,3,2,0,1,2,Cambiar,1
959,3,0,1,2,0,Cambiar,1
960,3,2,0,1,2,Cambiar,1
961,3,2,0,1,2,Cambiar,1
962,3,1,0,2,1,Cambiar,1
963,3,1,0,2,1,Cambiar,1
964,3,1,1,2,0,Cambiar,0
965,3,0,2,1,0,Cambiar,1
966,3,2,0,1,2,Cambiar,1
967,3,0,2,1,0,Cambiar,1
968,3,2,1,0,2,Cambiar,1
969,3,0,2,1,0,Cambiar,1
970,3,2,2,0,1,Cambiar,0
971,3,0,2,1,0,Cambiar,1
972,3,0,2,1,0,Cambiar,1
973,3,1,0,2,1,Cambiar,1
974,3,1,0,2,1,Cambiar,1
975,3,2,2,1,0,Cambiar,0
976,3,1,1,2,0,Cambiar,0
977,3,1,1,0,2,Cambiar,0
978,3,0,0,1,2,Cambiar,0
979,3,0,2,1,0,Cambiar,1
980,3,0,2,1,0,Cambiar,1
981,3,1,1,2,0,Cambiar,0
982,3,1,0,2,1,Cambiar,1
983,3,1,0,2,1,Cambiar,1
984,3,1,1,0,2,Cambiar,0
985,3,0,1,2,0,Cambiar,1
986,3,1,2,0,1,Cambiar,1
987,3,1,2,0,1,Cambiar,1
988,3,1,0,2,1,Cambiar,1
989,3,0,0,1,2,Cambiar,0
990,3,2,2,1,0,Cambiar,0
991,3,2,2,0,1,Cambiar,0
992,3,2,2,1,0,Cambiar,0
993,3,0,0,2,1,Cambiar,0
994,3,1,2,0,1,Cambiar,1
995,3,1,0,2,1,Cambiar,1
996,3,0,1,2,0,Cambiar,1
997,3,0,2,1,0,Cambiar,1
998,3,1,2,0,1,Cambiar,1
999,3,1,0,2,1,Cambiar,1
1000,3,0,0,2,1,Cambiar,0
1001,3,2,2,0,1,Cambiar,0
1002,3,0,1,2,0,Cambiar,1
1003,3,1,2,0,1,Cambiar,1
1004,3,0,0,1,2,Cambiar,0
1005,3,2,1,0,2,Cambiar,1
1006,3,1,0,2,1,Cambiar,1
1007,3,1,2,0,1,Cambiar,1
1008,3,0,2,1,0,Cambiar,1
1009,3,1,2,0,1,Cambiar,1
1010,3,2,0,1,2,Cambiar,1
1011,3,1,0,2,1,Cambiar,1
1012,3,2,0,1,2,Cambiar,1
1013,3,0,1,2,0,Cambiar,1
1014,3,0,2,1,0,Cambiar,1
1015,3,0,0,2,1,Cambiar,0
1016,3,2,0,1,2,Cambiar,1
1017,3,0,2,1,0,Cambiar,1
1018,3,2,0,1,2,Cambiar,1
1019,3,2,0,1,2,Cambiar,1
1020,3,0,2,1,0,Cambiar,1
1021,3,1,1,0,2,Cambiar,0
1022,3,2,0,1,2,Cambiar,1
1023,3,1,0,2,1,Cambiar,1
1024,3,0,1,2,0,Cambiar,1
1025,3,0,2,1,0,Cambiar,1
1026,3,1,2,0,1,Cambiar,1
1027,3,2,1,0,2,Cambiar,1
1028,3,1,0,2,1,Cambiar,1
1029,3,0,2,1,0,Cambiar,1
1030,3,0,2,1,0,Cambiar,1
1031,3,0,2,1,0,Cambiar,1
1032,3,0,1,2,0,Cambiar,1
1033,3,0,0,2,1,Cambiar,0
1034,3,2,0,1,2,Cambiar,1
1035,3,2,2,0,1,Cambiar,0
1036,3,1,0,2,1,Cambiar,1
1037,3,0,1,2,0,Cambiar,1
1038,3,2,1,0,2,Cambiar,1
1039,3,1,1,0,2,Cambiar,0
1040,3,0,0,2,1,Cambiar,0
1041,3,1,2,0,1,Cambiar,1
1042,3,0,0,1,2,Cambiar,0
1043,3,2,1,0,2,Cambiar,1
1044,3,1,0,2,1,Cambiar,1
1045,3,2,0,1,2,Cambiar,1
1046,3,0,1,2,0,Cambiar,1
1047,3,2,1,0,2,Cambiar,1
1048,3,2,0,1,2,Cambiar,1
1049,3,1,2,0,1,Cambiar,1
1050,3,1,1,2,0,Cambiar,0
1051,3,1,1,2,0,Cambiar,0
1052,3,1,1,0,2,Cambiar,0
1053,3,2,0,1,2,Cambiar,1
1054,3,1,2,0,1,Cambiar,1
1055,3,1,1,2,0,Cambiar,0
1056,3,1,1,0,2,Cambiar,0
1057,3,0,2,1,0,Cambiar,1
1058,3,0,2,1,0,Cambiar,1
1059,3,1,2,0,1,Cambiar,1
1060,3,0,1,2,0,Cambiar,1
1061,3,0,1,2,0,Cambiar,1
1062,3,2,2,1,0,Cambiar,0
1063,3,0,1,2,0,Cambiar,1
1064,3,0,2,1,0,Cambiar,1
1065,3,2,1,0,2,Cambiar,1
1066,3,1,0,2,1,Cambiar,1
1067,3,2,0,1,2,Cambiar,1
1068,3,2,0,1,2,Cambiar,1
1069,3,1,1,0,2,Cambiar,0
1070,3,0,1,2,0,Cambiar,1
1071,3,1,1,0,2,Cambiar,0
1072,3,2,1,0,2,Cambiar,1
1073,3,1,1,2,0,Cambiar,0
1074,3,2,1,0,2,Cambiar,1
1075,3,1,2,0,1,Cambiar,1
1076,3,2,0,1,2,Cambiar,1
1077,3,0,1,2,0,Cambiar,1
1078,3,0,2,1,0,Cambiar,1
1079,3,2,1,0,2,Cambiar,1
1080,3,2,1,0,2,Cambiar,1
1081,3,0,1,2,0,Cambiar,1
1082,3,1,1,2,0,Cambiar,0
1083,3,1,2,0,1,Cambiar,1
1084,3,2,0,1,2,Cambiar,1
1085,3,2,0,1,2,Cambiar,1
1086,3,0,1,2,0,Cambiar,1
1087,3,2,2,0,1,Cambiar,0
1088,3,2,2,1,0,Cambiar,0
1089,3,1,0,2,1,Cambiar,1
1090,3,0,0,2,1,Cambiar,0
1091,3,2,2,0,1,Cambiar,0
1092,3,1,1,2,0,Cambiar,0
1093,3,1,1,2,0,Cambiar,0
1094,3,0,2,1,0,Cambiar,1
1095,3,0,0,2,1,Cambiar,0
1096,3,1,1,2,0,Cambiar,0
1097,3,0,0,1,2,Cambiar,0
1098,3,0,1,2,0,Cambiar,1
1099,3,2,0,1,2,Cambiar,1
1100,3,1,1,0,2,Cambiar,0
1101,3,0,2,1,0,Cambiar,1
1102,3,2,1,0,2,Cambiar,1
1103,3,2,2,1,0,Cambiar,0
1104,3,1,1,0,2,Cambiar,0
1105,3,2,1,0,2,Cambiar,1
1106,3,0,1,2,0,Cambiar,1
1107,3,2,1,0,2,Cambiar,1
1108,3,1,2,0,1,Cambiar,1
1109,3,0,2,1,0,Cambiar,1
1110,3,2,2,0,1,Cambiar,0
1111,3,2,0,1,2,Cambiar,1
1112,3,0,2,1,0,Cambiar,1
1113,3,2,0,1,2,Cambiar,1
1114,3,1,0,2,1,Cambiar,1
1115,3,2,2,1,0,Cambiar,0
1116,3,2,1,0,2,Cambiar,1
1117,3,2,0,1,2,Cambiar,1
1118,3,1,1,0,2,Cambiar,0
1119,3,1,2,0,1,Cambiar,1
1120,3,0,1,2,0,Cambiar,1
1121,3,0,0,1,2,Cambiar,0
1122,3,2,1,0,2,Cambiar,1
1123,3,1,0,2,1,Cambiar,1
1124,3,2,2,0,1,Cambiar,0
1125,3,0,0,1,2,Cambiar,0
1126,3,1,1,2,0,Cambiar,0
1127,3,1,1,2,0,Cambiar,0
1128,3,2,1,0,2,Cambiar,1
1129,3,2,1,0,2,Cambiar,1
1130,3,2,0,1,2,Cambiar,1
1131,3,2,1,0,2,Cambiar,1
1132,3,1,1,0,2,Cambiar,0
1133,3,2,1,0,2,Cambiar,1
1134,3,2,2,1,0,Cambiar,0
1135,3,0,1,2,0,Cambiar,1
1136,3,1,2,0,1,Cambiar,1
1137,3,2,0,1,2,Cambiar,1
1138,3,0,1,2,0,Cambiar,1
1139,3,0,1,2,0,Cambiar,1
1140,3,2,2,0,1,Cambiar,0
1141,3,0,2,1,0,Cambiar,1
1142,3,2,1,0,2,Cambiar,1
1143,3,2,0,1,2,Cambiar,1
1144,3,2,0,1,2,Cambiar,1
1145,3,2,1,0,2,Cambiar,1
1146,3,0,2,1,0,Cambiar,1
1147,3,1,1,0,2,Cambiar,0
1148,3,1,0,2,1,Cambiar,1
1149,3,1,1,0,2,Cambiar,0
1150,3,1,2,0,1,Cambiar,1
1151,3,0,2,1,0,Cambiar,1
1152,3,1,1,2,0,Cambiar,0
1153,3,0,1,2,0,Cambiar,1
1154,3,1,1,0,2,Cambiar,0
1155,3,2,2,1,0,Cambiar,0
1156,3,2,1,0,2,Cambiar,1
1157,3,1,0,2,1,Cambiar,1
1158,3,0,1,2,0,Cambiar,1
1159,3,0,0,1,2,Cambiar,0
1160,3,2,1,0,2,Cambiar,1
1161,3,2,0,1,2,Cambiar,1
1162,3,0,0,1,2,Cambiar,0
1163,3,0,0,2,1,Cambiar,0
1164,3,2,2,1,0,Cambiar,0
1165,3,1,1,0,2,Cambiar,0
1166,3,1,2,0,1,Cambiar,1
1167,3,2,0,1,2,Cambiar,1
1168,3,0,1,2,0,Cambiar,1
1169,3,1,2,0,1,Cambiar,1
1170,3,1,1,0,2,Cambiar,0
1171,3,2,1,0,2,Cambiar,1
1172,3,1,1,2,0,Cambiar,0
1173,3,2,1,0,2,Cambiar,1
1174,3,0,0,2,1,Cambiar,0
1175,3,2,2,0,1,Cambiar,0
1176,3,0,1,2,0,Cambiar,1
1177,3,1,1,2,0,Cambiar,0
1178,3,2,1,0,2,Cambiar,1
1179,3,0,1,2,0,Cambiar,1
1180,3,2,2,1,0,Cambiar,0
1181,3,1,0,2,1,Cambiar,1
1182,3,0,2,1,0,Cambiar,1
1183,3,2,2,1,0,Cambiar,0
1184,3,0,0,1,2,Cambiar,0
1185,3,1,2,0,1,Cambiar,1
1186,3,1,2,0,1,Cambiar,1
1187,3,0,0,2,1,Cambiar,0
1188,3,0,0,1,2,Cambiar,0
1189,3,1,2,0,1,Cambiar,1
1190,3,2,0,1,2,Cambiar,1
1191,3,2,1,0,2,Cambiar,1
1192,3,1,2,0,1,Cambiar,1
1193,3,0,1,2,0,Cambiar,1
1194,3,1,1,2,0,Cambiar,0
1195,3,1,1,2,0,Cambiar,0
1196,3,2,0,1,2,Cambiar,1
1197,3,0,1,2,0,Cambiar,1
1198,3,1,1,0,2,Cambiar,0
1199,3,2,2,0,1,Cambiar,0
1200,3,2,2,0,1,Cambiar,0
1201,3,1,2,0,1,Cambiar,1
1202,3,0,0,1,2,Cambiar,0
1203,3,2,2,0,1,Cambiar,0
1204,3,2,2,1,0,Cambiar,0
1205,3,1,0,2,1,Cambiar,1
1206,3,2,2,0,1,Cambiar,0
1207,3,1,2,0,1,Cambiar,1
1208,3,2,2,0,1,Cambiar,0
1209,3,0,2,1,0,Cambiar,1
1210,3,1,2,0,1,Cambiar,1
1211,3,0,2,1,0,Cambiar,1
1212,3,1,0,2,1,Cambiar,1
1213,3,2,2,1,0,Cambiar,0
1214,3,1,0,2,1,Cambiar,1
1215,3,1,2,0,1,Cambiar,1
1216,3,0,0,1,2,Cambiar,0
1217,3,2,1,0,2,Cambiar,1
1218,3,0,2,1,0,Cambiar,1
1219,3,0,2,1,0,Cambiar,1
1220,3,0,2,1,0,Cambiar,1
1221,3,0,0,1,2,Cambiar,0
1222,3,0,0,2,1,Cambiar,0
1223,3,0,0,2,1,Cambiar,0
1224,3,1,2,0,1,Cambiar,1
1225,3,0,1,2,0,Cambiar,1
1226,3,1,0,2,1,Cambiar,1
1227,3,0,2,1,0,Cambiar,1
1228,3,0,0,2,1,Cambiar,0
1229,3,0,2,1,0,Cambiar,1
1230,3,1,2,0,1,Cambiar,1
1231,3,0,1,2,0,Cambiar,1
1232,3,0,2,1,0,Cambiar,1
1233,3,1,1,2,0,Cambiar,0
1234,3,2,0,1,2,Cambiar,1
1235,3,0,0,1,2,Cambiar,0
1236,3,0,0,1,2,Cambiar,0
1237,3,0,0,1,2,Cambiar,0
1238,3,1,1,2,0,Cambiar,0
1239,3,1,0,2,1,Cambiar,1
1240,3,2,0,1,2,Cambiar,1
1241,3,2,2,1,0,Cambiar,0
1242,3,0,1,2,0,Cambiar,1
1243,3,0,2,1,0,Cambiar,1
1244,3,2,1,0,2,Cambiar,1
1245,3,2,1,0,2,Cambiar,1
1246,3,0,2,1,0,Cambiar,1
1247,3,1,2,0,1,Cambiar,1
1248,3,0,2,1,0,Cambiar,1
1249,3,2,0,1,2,Cambiar,1
1250,3,0,0,1,2,Cambiar,0
1251,3,0,2,1,0,Cambiar,1
1252,3,0,0,1,2,Cambiar,0
1253,3,0,0,1,2,Cambiar,0
1254,3,1,1,0,2,Cambiar,0
1255,3,0,1,2,0,Cambiar,1
1256,3,2,1,0,2,Cambiar,1
1257,3,0,0,2,1,Cambiar,0
1258,3,0,0,1,2,Cambiar,0
1259,3,2,0,1,2,Cambiar,1
1260,3,1,2,0,1,Cambiar,1
1261,3,1,1,0,2,Cambiar,0
1262,3,0,2,1,0,Cambiar,1
1263,3,2,1,0,2,Cambiar,1
1264,3,1,0,2,1,Cambiar,1
1265,3,2,1,0,2,Cambiar,1
1266,3,0,2,1,0,Cambiar,1
1267,3,0,2,1,0,Cambiar,1
1268,3,2,0,1,2,Cambiar,1
1269,3,2,0,1,2,Cambiar,1
1270,3,1,0,2,1,Cambiar,1
1271,3,1,1,2,0,Cambiar,0
1272,3,1,2,0,1,Cambiar,1
1273,3,0,1,2,0,Cambiar,1
1274,3,0,0,2,1,Cambiar,0
1275,3,2,0,1,2,Cambiar,1
1276,3,0,0,1,2,Cambiar,0
1277,3,0,2,1,0,Cambiar,1
1278,3,2,2,1,0,Cambiar,0
1279,3,0,2,1,0,Cambiar,1
1280,3,2,1,0,2,Cambiar,1
1281,3,1,1,0,2,Cambiar,0
1282,3,2,1,0,2,Cambiar,1
1283,3,0,2,1,0,Cambiar,1
1284,3,2,1,0,2,Cambiar,1
1285,3,2,2,0,1,Cambiar,0
1286,3,0,1,2,0,Cambiar,1
1287,3,1,1,2,0,Cambiar,0
1288,3,1,0,2,1,Cambiar,1
1289,3,2,0,1,2,Cambiar,1
1290,3,0,0,1,2,Cambiar,0
1291,3,1,2,0,1,Cambiar,1
1292,3,0,2,1,0,Cambiar,1
1293,3,0,0,1,2,Cambiar,0
1294,3,1,2,0,1,Cambiar,1
1295,3,2,1,0,2,Cambiar,1
1296,3,0,2,1,0,Cambiar,1
1297,3,2,1,0,2,Cambiar,1
1298,3,0,0,1,2,Cambiar,0
1299,3,1,2,0,1,Cambiar,1
1300,3,2,2,1,0,Cambiar,0
1301,3,0,0,1,2,Cambiar,0
1302,3,2,0,1,2,Cambiar,1
1303,3,2,2,1,0,Cambiar,0
1304,3,1,2,0,1,Cambiar,1
1305,3,2,0,1,2,Cambiar,1
1306,3,1,2,0,1,Cambiar,1
1307,3,1,2,0,1,Cambiar,1
1308,3,1,2,0,1,Cambiar,1
1309,3,0,2,1,0,Cambiar,1
1310,3,0,2,1,0,Cambiar,1
1311,3,2,1,0,2,Cambiar,1
1312,3,0,0,2,1,Cambiar,0
1313,3,1,2,0,1,Cambiar,1
1314,3,1,2,0,1,Cambiar,1
1315,3,1,0,2,1,Cambiar,1
1316,3,1,2,0,1,Cambiar,1
1317,3,0,2,1,0,Cambiar,1
1318,3,0,2,1,0,Cambiar,1
1319,3,1,1,0,2,Cambiar,0
1320,3,0,2,1,0,Cambiar,1
1321,3,1,1,2,0,Cambiar,0
1322,3,2,1,0,2,Cambiar,1
1323,3,2,1,0,2,Cambiar,1
1324,3,1,1,2,0,Cambiar,0
1325,3,2,1,0,2,Cambiar,1
1326,3,1,1,2,0,Cambiar,0
1327,3,0,2,1,0,Cambiar,1
1328,3,1,1,0,2,Cambiar,0
1329,3,0,0,2,1,Cambiar,0
1330,3,1,2,0,1,Cambiar,1
1331,3,0,1,2,0,Cambiar,1
1332,3,0,1,2,0,Cambiar,1
1333,3,1,0,2,1,Cambiar,1
1334,3,1,1,2,0,Cambiar,0
1335,3,2,1,0,2,Cambiar,1
1336,3,1,0,2,1,Cambiar,1
1337,3,2,0,1,2,Cambiar,1
1338,3,0,0,1,2,Cambiar,0
1339,3,2,1,0,2,Cambiar,1
1340,3,0,1,2,0,Cambiar,1
1341,3,2,1,0,2,Cambiar,1
1342,3,1,1,2,0,Cambiar,0
1343,3,1,0,2,1,Cambiar,1
1344,3,0,2,1,0,Cambiar,1
1345,3,0,0,2,1,Cambiar,0
1346,3,1,2,0,1,Cambiar,1
1347,3,2,2,1,0,Cambiar,0
1348,3,0,0,2,1,Cambiar,0
1349,3,0,2,1,0,Cambiar,1
1350,3,2,2,1,0,Cambiar,0
1351,3,0,0,1,2,Cambiar,0
1352,3,1,2,0,1,Cambiar,1
1353,3,0,0,2,1,Cambiar,0
1354,3,1,0,2,1,Cambiar,1
1355,3,0,0,1,2,Cambiar,0
1356,3,0,1,2,0,Cambiar,1
1357,3,2,2,0,1,Cambiar,0
1358,3,1,0,2,1,Cambiar,1
1359,3,2,0,1,2,Cambiar,1
1360,3,0,1,2,0,Cambiar,1
1361,3,1,2,0,1,Cambiar,1
1362,3,2,0,1,2,Cambiar,1
