simulacion_id,num_puertas,premio,eleccion_inicial,puerta_abierta,estrategia,resultado
2583,3,0,1,2,No cambiar,0
2584,3,0,2,1,No cambiar,0
2585,3,0,1,2,No cambiar,0
2586,3,1,0,2,No cambiar,0
2587,3,2,2,1,No cambiar,1
2588,3,2,1,0,No cambiar,0
2589,3,1,1,0,No cambiar,1
2590,3,0,2,1,No cambiar,0
2591,3,1,2,0,No cambiar,0
2592,3,1,2,0,No cambiar,0
2593,3,0,1,2,No cambiar,0
2594,3,0,1,2,No cambiar,0
2595,3,0,2,1,No cambiar,0
2596,3,2,2,1,No cambiar,1
2597,3,1,2,0,No cambiar,0
2598,3,2,0,1,No cambiar,0
2599,3,2,0,1,No cambiar,0
2600,3,0,0,1,No cambiar,1
2601,3,1,0,2,No cambiar,0
2602,3,2,0,1,No cambiar,0
2603,3,0,2,1,No cambiar,0
2604,3,1,2,0,No cambiar,0
2605,3,1,0,2,No cambiar,0
2606,3,0,1,2,No cambiar,0
2607,3,2,2,1,No cambiar,1
2608,3,0,2,1,No cambiar,0
2609,3,1,0,2,No cambiar,0
2610,3,0,2,1,No cambiar,0
2611,3,1,2,0,No cambiar,0
2612,3,2,1,0,No cambiar,0
2613,3,0,2,1,No cambiar,0
2614,3,0,0,2,No cambiar,1
2615,3,1,0,2,No cambiar,0
2616,3,1,1,2,No cambiar,1
2617,3,1,2,0,No cambiar,0
2618,3,2,1,0,No cambiar,0
2619,3,0,2,1,No cambiar,0
2620,3,1,0,2,No cambiar,0
2621,3,1,1,0,No cambiar,1
2622,3,2,1,0,No cambiar,0
2623,3,1,2,0,No cambiar,0
2624,3,1,0,2,No cambiar,0
2625,3,1,2,0,No cambiar,0
2626,3,2,2,0,No cambiar,1
2627,3,2,2,0,No cambiar,1
2628,3,0,2,1,No cambiar,0
2629,3,0,2,1,No cambiar,0
2630,3,0,2,1,No cambiar,0
2631,3,1,2,0,No cambiar,0
2632,3,0,1,2,No cambiar,0
2633,3,1,0,2,No cambiar,0
2634,3,1,1,2,No cambiar,1
2635,3,1,1,2,No cambiar,1
2636,3,1,0,2,No cambiar,0
2637,3,0,0,2,No cambiar,1
2638,3,0,1,2,No cambiar,0
2639,3,1,0,2,No cambiar,0
2640,3,0,1,2,No cambiar,0
2641,3,1,0,2,No cambiar,0
2642,3,1,0,2,No cambiar,0
2643,3,2,1,0,No cambiar,0
2644,3,1,1,2,No cambiar,1
2645,3,2,0,1,No cambiar,0
2646,3,0,0,1,No cambiar,1
2647,3,0,1,2,No cambiar,0
2648,3,0,2,1,No cambiar,0
2649,3,1,0,2,No cambiar,0
2650,3,1,1,2,No cambiar,1
2651,3,0,0,1,No cambiar,1
2652,3,0,2,1,No cambiar,0
2653,3,0,1,2,No cambiar,0
2654,3,1,2,0,No cambiar,0
2655,3,0,0,2,No cambiar,1
2656,3,2,0,1,No cambiar,0
2657,3,1,0,2,No cambiar,0
2658,3,2,1,0,No cambiar,0
2659,3,2,0,1,No cambiar,0
2660,3,2,0,1,No cambiar,0
2661,3,1,1,2,No cambiar,1
2662,3,0,0,2,No cambiar,1
2663,3,2,2,0,No cambiar,1
2664,3,2,0,1,No cambiar,0
2665,3,1,0,2,No cambiar,0
2666,3,0,0,1,No cambiar,1
2667,3,1,1,2,No cambiar,1
2668,3,0,1,2,No cambiar,0
2669,3,1,2,0,No cambiar,0
2670,3,2,2,1,No cambiar,1
2671,3,0,2,1,No cambiar,0
2672,3,1,2,0,No cambiar,0
2673,3,2,2,0,No cambiar,1
2674,3,0,0,2,No cambiar,1
2675,3,0,0,1,No cambiar,1
2676,3,0,2,1,No cambiar,0
2677,3,1,2,0,No cambiar,0
2678,3,2,2,1,No cambiar,1
2679,3,0,2,1,No cambiar,0
2680,3,2,0,1,No cambiar,0
2681,3,2,0,1,No cambiar,0
2682,3,2,0,1,No cambiar,0
2683,3,1,1,2,No cambiar,1
2684,3,0,2,1,No cambiar,0
2685,3,2,1,0,No cambiar,0
2686,3,2,2,0,No cambiar,1
2687,3,1,1,2,No cambiar,1
2688,3,2,2,1,No cambiar,1
2689,3,2,2,1,No cambiar,1
2690,3,1,2,0,No cambiar,0
2691,3,0,0,1,No cambiar,1
2692,3,0,0,1,No cambiar,1
2693,3,0,0,2,No cambiar,1
2694,3,0,1,2,No cambiar,0
2695,3,1,1,0,No cambiar,1
2696,3,0,2,1,No cambiar,0
2697,3,2,0,1,No cambiar,0
2698,3,0,1,2,No cambiar,0
2699,3,1,2,0,No cambiar,0
2700,3,2,2,0,No cambiar,1
2701,3,0,2,1,No cambiar,0
2702,3,2,1,0,No cambiar,0
2703,3,1,0,2,No cambiar,0
2704,3,0,2,1,No cambiar,0
2705,3,0,1,2,No cambiar,0
2706,3,1,0,2,No cambiar,0
2707,3,1,0,2,No cambiar,0
2708,3,1,0,2,No cambiar,0
2709,3,2,0,1,No cambiar,0
2710,3,2,1,0,No cambiar,0
2711,3,2,2,1,No cambiar,1
2712,3,1,1,0,No cambiar,1
2713,3,2,1,0,No cambiar,0
2714,3,1,0,2,No cambiar,0
2715,3,0,1,2,No cambiar,0
2716,3,1,2,0,No cambiar,0
2717,3,2,1,0,No cambiar,0
2718,3,0,1,2,No cambiar,0
2719,3,0,1,2,No cambiar,0
2720,3,0,2,1,No cambiar,0
2721,3,0,0,1,No cambiar,1
2722,3,2,0,1,No cambiar,0
2723,3,2,2,0,No cambiar,1
2724,3,1,2,0,No cambiar,0
2725,3,2,1,0,No cambiar,0
2726,3,0,1,2,No cambiar,0
2727,3,2,2,0,No cambiar,1
2728,3,1,0,2,No cambiar,0
2729,3,0,0,2,No cambiar,1
2730,3,1,2,0,No cambiar,0
2731,3,0,0,1,No cambiar,1
2732,3,2,0,1,No cambiar,0
2733,3,1,2,0,No cambiar,0
2734,3,2,0,1,No cambiar,0
2735,3,2,1,0,No cambiar,0
2736,3,1,2,0,No cambiar,0
2737,3,1,0,2,No cambiar,0
2738,3,2,2,0,No cambiar,1
2739,3,2,0,1,No cambiar,0
2740,3,2,0,1,No cambiar,0
2741,3,0,1,2,No cambiar,0
2742,3,2,0,1,No cambiar,0
2743,3,1,0,2,No cambiar,0
2744,3,1,0,2,No cambiar,0
2745,3,0,0,1,No cambiar,1
2746,3,1,1,2,No cambiar,1
2747,3,1,0,2,No cambiar,0
2748,3,0,1,2,No cambiar,0
2749,3,0,2,1,No cambiar,0
2750,3,0,0,2,No cambiar,1
2751,3,1,1,2,No cambiar,1
2752,3,1,0,2,No cambiar,0
2753,3,2,2,1,No cambiar,1
2754,3,0,0,1,No cambiar,1
2755,3,1,0,2,No cambiar,0
2756,3,2,2,1,No cambiar,1
2757,3,1,0,2,No cambiar,0
2758,3,1,0,2,No cambiar,0
2759,3,2,1,0,No cambiar,0
2760,3,2,0,1,No cambiar,0
2761,3,2,0,1,No cambiar,0
2762,3,1,0,2,No cambiar,0
2763,3,0,0,1,No cambiar,1
2764,3,0,2,1,No cambiar,0
2765,3,2,2,1,No cambiar,1
2766,3,2,0,1,No cambiar,0
2767,3,2,1,0,No cambiar,0
2768,3,0,0,2,No cambiar,1
2769,3,1,2,0,No cambiar,0
2770,3,2,2,1,No cambiar,1
2771,3,2,1,0,No cambiar,0
2772,3,0,2,1,No cambiar,0
2773,3,2,1,0,No cambiar,0
2774,3,0,2,1,No cambiar,0
2775,3,1,2,0,No cambiar,0
2776,3,2,2,0,No cambiar,1
2777,3,2,2,1,No cambiar,1
2778,3,2,2,0,No cambiar,1
2779,3,1,0,2,No cambiar,0
2780,3,1,2,0,No cambiar,0
2781,3,1,2,0,No cambiar,0
2782,3,0,0,2,No cambiar,1
2783,3,0,0,1,No cambiar,1
2784,3,1,0,2,No cambiar,0
2785,3,0,0,1,No cambiar,1
2786,3,1,1,2,No cambiar,1
2787,3,2,1,0,No cambiar,0
2788,3,2,1,0,No cambiar,0
2789,3,0,1,2,No cambiar,0
2790,3,2,2,1,No cambiar,1
2791,3,2,1,0,No cambiar,0
2792,3,0,1,2,No cambiar,0
2793,3,0,0,2,No cambiar,1
2794,3,1,1,0,No cambiar,1
2795,3,1,1,2,No cambiar,1
2796,3,0,1,2,No cambiar,0
2797,3,0,0,1,No cambiar,1
2798,3,0,2,1,No cambiar,0
2799,3,1,0,2,No cambiar,0
2800,3,2,1,0,No cambiar,0
2801,3,1,0,2,No cambiar,0
2802,3,1,1,2,No cambiar,1
2803,3,1,2,0,No cambiar,0
2804,3,1,1,0,No cambiar,1
2805,3,2,2,0,No cambiar,1
2806,3,0,2,1,No cambiar,0
2807,3,1,2,0,No cambiar,0
2808,3,1,2,0,No cambiar,0
2809,3,0,2,1,No cambiar,0
2810,3,1,1,2,No cambiar,1
2811,3,1,1,2,No cambiar,1
2812,3,1,2,0,No cambiar,0
2813,3,2,1,0,No cambiar,0
2814,3,1,2,0,No cambiar,0
2815,3,0,2,1,No cambiar,0
2816,3,0,1,2,No cambiar,0
2817,3,0,1,2,No cambiar,0
2818,3,0,0,2,No cambiar,1
2819,3,0,2,1,No cambiar,0
2820,3,1,1,0,No cambiar,1
2821,3,0,1,2,No cambiar,0
2822,3,1,1,0,No cambiar,1
2823,3,1,1,0,No cambiar,1
2824,3,2,0,1,No cambiar,0
2825,3,1,1,0,No cambiar,1
2826,3,0,2,1,No cambiar,0
2827,3,2,1,0,No cambiar,0
2828,3,2,2,1,No cambiar,1
2829,3,2,0,1,No cambiar,0
2830,3,2,0,1,No cambiar,0
2831,3,2,2,1,No cambiar,1
2832,3,2,1,0,No cambiar,0
2833,3,0,1,2,No cambiar,0
2834,3,0,1,2,No cambiar,0
2835,3,1,1,0,No cambiar,1
2836,3,1,2,0,No cambiar,0
2837,3,1,2,0,No cambiar,0
2838,3,0,1,2,No cambiar,0
2839,3,1,2,0,No cambiar,0
2840,3,2,2,1,No cambiar,1
2841,3,2,2,0,No cambiar,1
2842,3,1,2,0,No cambiar,0
2843,3,1,2,0,No cambiar,0
2844,3,0,0,1,No cambiar,1
2845,3,2,0,1,No cambiar,0
2846,3,2,0,1,No cambiar,0
2847,3,0,2,1,No cambiar,0
2848,3,2,1,0,No cambiar,0
2849,3,2,2,1,No cambiar,1
2850,3,2,2,1,No cambiar,1
2851,3,0,0,1,No cambiar,1
2852,3,1,2,0,No cambiar,0
2853,3,2,0,1,No cambiar,0
2854,3,0,2,1,No cambiar,0
2855,3,1,2,0,No cambiar,0
2856,3,2,0,1,No cambiar,0
2857,3,1,2,0,No cambiar,0
2858,3,0,2,1,No cambiar,0
2859,3,1,2,0,No cambiar,0
2860,3,2,0,1,No cambiar,0
2861,3,2,1,0,No cambiar,0
2862,3,0,0,2,No cambiar,1
2863,3,1,0,2,No cambiar,0
2864,3,0,2,1,No cambiar,0
2865,3,0,0,1,No cambiar,1
2866,3,0,2,1,No cambiar,0
2867,3,0,1,2,No cambiar,0
2868,3,2,2,1,No cambiar,1
2869,3,1,1,2,No cambiar,1
2870,3,2,0,1,No cambiar,0
2871,3,0,1,2,No cambiar,0
2872,3,2,1,0,No cambiar,0
2873,3,2,0,1,No cambiar,0
2874,3,1,1,2,No cambiar,1
2875,3,2,1,0,No cambiar,0
2876,3,1,0,2,No cambiar,0
2877,3,1,1,2,No cambiar,1
2878,3,2,1,0,No cambiar,0
2879,3,0,0,1,No cambiar,1
2880,3,2,2,1,No cambiar,1
2881,3,2,0,1,No cambiar,0
2882,3,1,2,0,No cambiar,0
2883,3,2,0,1,No cambiar,0
2884,3,0,2,1,No cambiar,0
2885,3,2,2,0,No cambiar,1
2886,3,2,0,1,No cambiar,0
2887,3,0,2,1,No cambiar,0
2888,3,1,0,2,No cambiar,0
2889,3,0,2,1,No cambiar,0
2890,3,0,2,1,No cambiar,0
2891,3,0,2,1,No cambiar,0
2892,3,1,0,2,No cambiar,0
2893,3,2,1,0,No cambiar,0
2894,3,1,0,2,No cambiar,0
2895,3,2,1,0,No cambiar,0
2896,3,2,2,0,No cambiar,1
2897,3,1,0,2,No cambiar,0
2898,3,0,2,1,No cambiar,0
2899,3,0,0,2,No cambiar,1
2900,3,2,2,0,No cambiar,1
2901,3,2,1,0,No cambiar,0
2902,3,0,1,2,No cambiar,0
2903,3,2,1,0,No cambiar,0
2904,3,0,0,1,No cambiar,1
2905,3,1,1,0,No cambiar,1
2906,3,1,2,0,No cambiar,0
2907,3,0,2,1,No cambiar,0
2908,3,0,1,2,No cambiar,0
2909,3,0,1,2,No cambiar,0
2910,3,1,2,0,No cambiar,0
2911,3,2,2,0,No cambiar,1
2912,3,1,1,0,No cambiar,1
2913,3,2,0,1,No cambiar,0
2914,3,0,0,2,No cambiar,1
2915,3,1,1,2,No cambiar,1
2916,3,1,1,2,No cambiar,1
2917,3,0,1,2,No cambiar,0
2918,3,1,1,2,No cambiar,1
2919,3,2,0,1,No cambiar,0
2920,3,1,0,2,No cambiar,0
2921,3,2,2,0,No cambiar,1
2922,3,1,1,0,No cambiar,1
2923,3,2,0,1,No cambiar,0
2924,3,0,2,1,No cambiar,0
2925,3,0,0,1,No cambiar,1
2926,3,0,0,2,No cambiar,1
2927,3,0,1,2,No cambiar,0
2928,3,2,1,0,No cambiar,0
2929,3,0,0,2,No cambiar,1
2930,3,1,0,2,No cambiar,0
2931,3,2,0,1,No cambiar,0
2932,3,2,1,0,No cambiar,0
2933,3,0,2,1,No cambiar,0
2934,3,0,2,1,No cambiar,0
2935,3,2,2,0,No cambiar,1
2936,3,2,0,1,No cambiar,0
2937,3,1,2,0,No cambiar,0
2938,3,1,1,0,No cambiar,1
2939,3,2,2,1,No cambiar,1
2940,3,1,2,0,No cambiar,0
2941,3,2,1,0,No cambiar,0
2942,3,2,1,0,No cambiar,0
2943,3,1,1,0,No cambiar,1
2944,3,1,1,2,No cambiar,1
2945,3,0,2,1,No cambiar,0
2946,3,1,0,2,No cambiar,0
2947,3,2,2,1,No cambiar,1
2948,3,1,1,0,No cambiar,1
2949,3,2,2,1,No cambiar,1
2950,3,0,0,2,No cambiar,1
2951,3,0,0,2,No cambiar,1
2952,3,0,1,2,No cambiar,0
2953,3,2,2,0,No cambiar,1
2954,3,1,2,0,No cambiar,0
2955,3,1,2,0,No cambiar,0
2956,3,1,1,2,No cambiar,1
2957,3,0,1,2,No cambiar,0
2958,3,0,0,1,No cambiar,1
2959,3,2,1,0,No cambiar,0
2960,3,1,1,2,No cambiar,1
2961,3,2,1,0,No cambiar,0
2962,3,0,0,1,No cambiar,1
2963,3,0,0,2,No cambiar,1
2964,3,1,1,2,No cambiar,1
2965,3,2,1,0,No cambiar,0
2966,3,2,0,1,No cambiar,0
2967,3,0,2,1,No cambiar,0
2968,3,2,1,0,No cambiar,0
2969,3,1,1,0,No cambiar,1
2970,3,2,0,1,No cambiar,0
2971,3,1,1,2,No cambiar,1
2972,3,2,2,1,No cambiar,1
2973,3,2,2,1,No cambiar,1
2974,3,2,0,1,No cambiar,0
2975,3,2,2,1,No cambiar,1
2976,3,1,0,2,No cambiar,0
2977,3,2,0,1,No cambiar,0
2978,3,2,0,1,No cambiar,0
2979,3,0,2,1,No cambiar,0
2980,3,1,2,0,No cambiar,0
2981,3,0,2,1,No cambiar,0
2982,3,2,2,1,No cambiar,1
2983,3,0,0,1,No cambiar,1
2984,3,1,0,2,No cambiar,0
2985,3,2,1,0,No cambiar,0
2986,3,0,1,2,No cambiar,0
2987,3,2,1,0,No cambiar,0
2988,3,1,2,0,No cambiar,0
2989,3,1,2,0,No cambiar,0
2990,3,2,0,1,No cambiar,0
2991,3,0,1,2,No cambiar,0
2992,3,2,2,0,No cambiar,1
2993,3,2,1,0,No cambiar,0
2994,3,0,0,2,No cambiar,1
2995,3,0,2,1,No cambiar,0
2996,3,2,2,0,No cambiar,1
2997,3,2,2,1,No cambiar,1
2998,3,2,2,1,No cambiar,1
2999,3,0,0,2,No cambiar,1
3000,3,1,1,2,No cambiar,1
3001,3,2,0,1,No cambiar,0
3002,3,1,0,2,No cambiar,0
3003,3,0,1,2,No cambiar,0
3004,3,2,0,1,No cambiar,0
3005,3,1,2,0,No cambiar,0
3006,3,1,1,0,No cambiar,1
3007,3,1,2,0,No cambiar,0
3008,3,2,2,1,No cambiar,1
3009,3,2,2,1,No cambiar,1
3010,3,0,0,2,No cambiar,1
3011,3,1,0,2,No cambiar,0
3012,3,0,2,1,No cambiar,0
3013,3,1,0,2,No cambiar,0
3014,3,1,2,0,No cambiar,0
3015,3,1,1,0,No cambiar,1
3016,3,2,2,0,No cambiar,1
3017,3,2,2,1,No cambiar,1
3018,3,0,1,2,No cambiar,0
3019,3,0,1,2,No cambiar,0
3020,3,0,0,1,No cambiar,1
3021,3,2,1,0,No cambiar,0
3022,3,0,2,1,No cambiar,0
3023,3,2,0,1,No cambiar,0
3024,3,2,2,0,No cambiar,1
3025,3,2,0,1,No cambiar,0
3026,3,0,2,1,No cambiar,0
3027,3,2,2,1,No cambiar,1
3028,3,0,2,1,No cambiar,0
3029,3,0,0,2,No cambiar,1
3030,3,1,0,2,No cambiar,0
3031,3,1,1,2,No cambiar,1
3032,3,0,0,1,No cambiar,1
3033,3,2,2,1,No cambiar,1
3034,3,0,2,1,No cambiar,0
3035,3,2,0,1,No cambiar,0
3036,3,1,2,0,No cambiar,0
3037,3,0,0,1,No cambiar,1
3038,3,2,1,0,No cambiar,0
3039,3,2,0,1,No cambiar,0
3040,3,2,2,0,No cambiar,1
3041,3,2,0,1,No cambiar,0
3042,3,1,1,2,No cambiar,1
3043,3,1,1,0,No cambiar,1
3044,3,0,1,2,No cambiar,0
3045,3,2,2,0,No cambiar,1
3046,3,1,0,2,No cambiar,0
3047,3,0,2,1,No cambiar,0
3048,3,2,2,1,No cambiar,1
3049,3,1,2,0,No cambiar,0
3050,3,1,2,0,No cambiar,0
3051,3,1,1,2,No cambiar,1
3052,3,2,0,1,No cambiar,0
3053,3,2,0,1,No cambiar,0
3054,3,1,0,2,No cambiar,0
3055,3,2,0,1,No cambiar,0
3056,3,0,2,1,No cambiar,0
3057,3,2,1,0,No cambiar,0
3058,3,2,2,0,No cambiar,1
3059,3,0,2,1,No cambiar,0
3060,3,0,0,2,No cambiar,1
3061,3,0,2,1,No cambiar,0
3062,3,1,0,2,No cambiar,0
3063,3,1,2,0,No cambiar,0
3064,3,1,0,2,No cambiar,0
3065,3,0,1,2,No cambiar,0
3066,3,0,2,1,No cambiar,0
3067,3,2,1,0,No cambiar,0
3068,3,0,1,2,No cambiar,0
3069,3,0,1,2,No cambiar,0
3070,3,0,1,2,No cambiar,0
3071,3,0,1,2,No cambiar,0
3072,3,1,0,2,No cambiar,0
3073,3,0,2,1,No cambiar,0
3074,3,1,2,0,No cambiar,0
3075,3,1,0,2,No cambiar,0
3076,3,2,0,1,No cambiar,0
3077,3,2,2,1,No cambiar,1
3078,3,1,2,0,No cambiar,0
3079,3,1,1,0,No cambiar,1
3080,3,1,0,2,No cambiar,0
3081,3,2,2,0,No cambiar,1
3082,3,1,1,2,No cambiar,1
3083,3,1,2,0,No cambiar,0
3084,3,1,0,2,No cambiar,0
3085,3,1,2,0,No cambiar,0
3086,3,0,1,2,No cambiar,0
3087,3,1,2,0,No cambiar,0
3088,3,1,2,0,No cambiar,0
3089,3,0,2,1,No cambiar,0
3090,3,0,1,2,No cambiar,0
3091,3,0,0,1,No cambiar,1
3092,3,0,0,2,No cambiar,1
3093,3,2,0,1,No cambiar,0
3094,3,2,0,1,No cambiar,0
3095,3,0,2,1,No cambiar,0
3096,3,0,1,2,No cambiar,0
3097,3,1,2,0,No cambiar,0
3098,3,0,0,2,No cambiar,1
3099,3,2,1,0,No cambiar,0
3100,3,0,0,2,No cambiar,1
3101,3,2,1,0,No cambiar,0
3102,3,2,0,1,No cambiar,0
3103,3,2,1,0,No cambiar,0
3104,3,2,1,0,No cambiar,0
3105,3,2,0,1,No cambiar,0
3106,3,2,2,1,No cambiar,1
3107,3,2,0,1,No cambiar,0
3108,3,1,1,0,No cambiar,1
3109,3,2,1,0,No cambiar,0
3110,3,1,1,2,No cambiar,1
3111,3,0,2,1,No cambiar,0
3112,3,1,0,2,No cambiar,0
3113,3,0,1,2,No cambiar,0
3114,3,0,0,2,No cambiar,1
3115,3,1,1,0,No cambiar,1
3116,3,0,2,1,No cambiar,0
3117,3,0,1,2,No cambiar,0
3118,3,0,0,2,No cambiar,1
3119,3,2,0,1,No cambiar,0
3120,3,1,2,0,No cambiar,0
3121,3,0,2,1,No cambiar,0
3122,3,0,2,1,No cambiar,0
3123,3,0,1,2,No cambiar,0
3124,3,2,1,0,No cambiar,0
3125,3,2,0,1,No cambiar,0
3126,3,2,1,0,No cambiar,0
3127,3,2,2,0,No cambiar,1
3128,3,1,0,2,No cambiar,0
3129,3,0,2,1,No cambiar,0
3130,3,0,2,1,No cambiar,0
3131,3,1,1,0,No cambiar,1
3132,3,2,2,1,No cambiar,1
3133,3,2,1,0,No cambiar,0
3134,3,1,2,0,No cambiar,0
3135,3,2,1,0,No cambiar,0
3136,3,2,1,0,No cambiar,0
3137,3,0,2,1,No cambiar,0
3138,3,0,0,1,No cambiar,1
3139,3,1,2,0,No cambiar,0
3140,3,1,1,0,No cambiar,1
3141,3,0,0,1,No cambiar,1
3142,3,0,2,1,No cambiar,0
3143,3,0,0,1,No cambiar,1
3144,3,2,0,1,No cambiar,0
3145,3,1,2,0,No cambiar,0
3146,3,1,1,0,No cambiar,1
3147,3,1,0,2,No cambiar,0
3148,3,1,0,2,No cambiar,0
3149,3,1,1,2,No cambiar,1
3150,3,2,1,0,No cambiar,0
3151,3,2,2,0,No cambiar,1
3152,3,0,0,1,No cambiar,1
3153,3,1,1,0,No cambiar,1
3154,3,1,2,0,No cambiar,0
3155,3,1,1,0,No cambiar,1
3156,3,0,0,2,No cambiar,1
3157,3,2,0,1,No cambiar,0
3158,3,2,2,1,No cambiar,1
3159,3,0,2,1,No cambiar,0
3160,3,1,2,0,No cambiar,0
3161,3,0,0,1,No cambiar,1
3162,3,1,0,2,No cambiar,0
3163,3,2,2,0,No cambiar,1
3164,3,2,2,0,No cambiar,1
3165,3,1,1,2,No cambiar,1
3166,3,1,0,2,No cambiar,0
3167,3,0,0,2,No cambiar,1
3168,3,2,0,1,No cambiar,0
3169,3,2,2,0,No cambiar,1
3170,3,0,0,2,No cambiar,1
3171,3,0,0,1,No cambiar,1
3172,3,1,2,0,No cambiar,0
3173,3,1,2,0,No cambiar,0
3174,3,1,0,2,No cambiar,0
3175,3,1,1,2,No cambiar,1
3176,3,0,0,1,No cambiar,1
3177,3,0,1,2,No cambiar,0
3178,3,2,1,0,No cambiar,0
3179,3,0,1,2,No cambiar,0
3180,3,1,1,2,No cambiar,1
3181,3,1,1,2,No cambiar,1
3182,3,1,2,0,No cambiar,0
3183,3,2,0,1,No cambiar,0
3184,3,2,0,1,No cambiar,0
3185,3,1,2,0,No cambiar,0
3186,3,0,2,1,No cambiar,0
3187,3,0,0,2,No cambiar,1
3188,3,2,0,1,No cambiar,0
3189,3,2,2,0,No cambiar,1
3190,3,2,1,0,No cambiar,0
3191,3,0,2,1,No cambiar,0
3192,3,2,2,0,No cambiar,1
3193,3,2,2,0,No cambiar,1
3194,3,1,0,2,No cambiar,0
3195,3,1,1,0,No cambiar,1
3196,3,1,1,0,No cambiar,1
3197,3,1,2,0,No cambiar,0
3198,3,1,0,2,No cambiar,0
3199,3,0,0,2,No cambiar,1
3200,3,0,0,1,No cambiar,1
3201,3,2,1,0,No cambiar,0
3202,3,2,1,0,No cambiar,0
3203,3,2,1,0,No cambiar,0
3204,3,2,1,0,No cambiar,0
3205,3,0,0,2,No cambiar,1
3206,3,0,1,2,No cambiar,0
3207,3,0,2,1,No cambiar,0
3208,3,1,2,0,No cambiar,0
3209,3,0,0,1,No cambiar,1
3210,3,1,2,0,No cambiar,0
3211,3,0,1,2,No cambiar,0
3212,3,0,2,1,No cambiar,0
3213,3,0,2,1,No cambiar,0
3214,3,2,1,0,No cambiar,0
3215,3,0,0,1,No cambiar,1
3216,3,2,2,0,No cambiar,1
3217,3,1,0,2,No cambiar,0
3218,3,0,2,1,No cambiar,0
3219,3,1,1,0,No cambiar,1
3220,3,1,0,2,No cambiar,0
3221,3,1,1,0,No cambiar,1
3222,3,2,1,0,No cambiar,0
3223,3,2,0,1,No cambiar,0
3224,3,0,2,1,No cambiar,0
3225,3,1,1,0,No cambiar,1
3226,3,0,2,1,No cambiar,0
3227,3,2,0,1,No cambiar,0
3228,3,2,0,1,No cambiar,0
3229,3,1,0,2,No cambiar,0
3230,3,1,2,0,No cambiar,0
3231,3,1,1,2,No cambiar,1
3232,3,0,1,2,No cambiar,0
3233,3,2,0,1,No cambiar,0
3234,3,0,1,2,No cambiar,0
3235,3,0,2,1,No cambiar,0
3236,3,1,2,0,No cambiar,0
3237,3,2,0,1,No cambiar,0
3238,3,1,1,2,No cambiar,1
3239,3,2,2,0,No cambiar,1
3240,3,2,0,1,No cambiar,0
3241,3,1,0,2,No cambiar,0
3242,3,2,1,0,No cambiar,0
3243,3,0,1,2,No cambiar,0
3244,3,1,2,0,No cambiar,0
3245,3,1,2,0,No cambiar,0
3246,3,2,0,1,No cambiar,0
3247,3,0,2,1,No cambiar,0
3248,3,1,1,0,No cambiar,1
3249,3,0,1,2,No cambiar,0
3250,3,2,1,0,No cambiar,0
3251,3,1,1,2,No cambiar,1
3252,3,0,2,1,No cambiar,0
3253,3,1,2,0,No cambiar,0
3254,3,2,0,1,No cambiar,0
3255,3,0,0,1,No cambiar,1
3256,3,2,0,1,No cambiar,0
3257,3,2,0,1,No cambiar,0
3258,3,2,2,1,No cambiar,1
3259,3,1,1,0,No cambiar,1
3260,3,0,2,1,No cambiar,0
3261,3,0,1,2,No cambiar,0
3262,3,1,0,2,No cambiar,0
3263,3,1,1,2,No cambiar,1
3264,3,2,2,0,No cambiar,1
3265,3,2,0,1,No cambiar,0
3266,3,2,0,1,No cambiar,0
3267,3,0,0,1,No cambiar,1
3268,3,1,1,0,No cambiar,1
3269,3,1,0,2,No cambiar,0
3270,3,0,1,2,No cambiar,0
3271,3,0,0,1,No cambiar,1
3272,3,1,2,0,No cambiar,0
3273,3,0,1,2,No cambiar,0
3274,3,2,0,1,No cambiar,0
3275,3,2,2,1,No cambiar,1
3276,3,2,2,1,No cambiar,1
3277,3,2,0,1,No cambiar,0
3278,3,2,0,1,No cambiar,0
3279,3,1,2,0,No cambiar,0
3280,3,1,0,2,No cambiar,0
3281,3,0,1,2,No cambiar,0
3282,3,1,2,0,No cambiar,0
3283,3,0,1,2,No cambiar,0
3284,3,2,0,1,No cambiar,0
3285,3,1,0,2,No cambiar,0
3286,3,2,1,0,No cambiar,0
3287,3,1,0,2,No cambiar,0
3288,3,0,1,2,No cambiar,0
3289,3,2,0,1,No cambiar,0
3290,3,0,0,2,No cambiar,1
3291,3,1,2,0,No cambiar,0
3292,3,2,0,1,No cambiar,0
3293,3,2,2,0,No cambiar,1
3294,3,0,0,1,No cambiar,1
3295,3,0,0,1,No cambiar,1
3296,3,0,0,2,No cambiar,1
3297,3,1,1,0,No cambiar,1
3298,3,2,1,0,No cambiar,0
3299,3,0,1,2,No cambiar,0
3300,3,0,2,1,No cambiar,0
3301,3,2,2,0,No cambiar,1
3302,3,0,1,2,No cambiar,0
3303,3,1,1,0,No cambiar,1
3304,3,2,1,0,No cambiar,0
3305,3,0,2,1,No cambiar,0
3306,3,2,1,0,No cambiar,0
3307,3,0,2,1,No cambiar,0
3308,3,1,1,2,No cambiar,1
3309,3,0,0,1,No cambiar,1
3310,3,2,2,1,No cambiar,1
3311,3,0,0,1,No cambiar,1
3312,3,1,2,0,No cambiar,0
3313,3,0,1,2,No cambiar,0
3314,3,0,0,2,No cambiar,1
3315,3,0,2,1,No cambiar,0
3316,3,2,2,0,No cambiar,1
